Id:ID¿ Type¿ Kind¿ Code¿ Range¿ Location¿ Value¿ Raw¿ Async¿ Label:LABEL¿ SemanticType
34¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
35¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
36¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
1¿ Program¿ ¿ ¿ [151,340]¿ {start:{line:2,column:0},end:{line:8,column:28}}¿ ¿ ¿ ¿ ASTNode¿ 
2¿ FunctionDeclaration¿ ¿ ¿ [151,309]¿ {start:{line:2,column:0},end:{line:6,column:1}}¿ ¿ ¿ false¿ ASTNode¿ 
3¿ Identifier¿ ¿ set_domain¿ [160,170]¿ {start:{line:2,column:9},end:{line:2,column:19}}¿ ¿ ¿ ¿ ASTNode¿ 
4¿ Identifier¿ ¿ my_domain¿ [171,180]¿ {start:{line:2,column:20},end:{line:2,column:29}}¿ ¿ ¿ ¿ ASTNode¿ 
5¿ BlockStatement¿ ¿ ¿ [182,309]¿ {start:{line:2,column:31},end:{line:6,column:1}}¿ ¿ ¿ ¿ ASTNode¿ 
6¿ VariableDeclaration¿ let¿ ¿ [185,241]¿ {start:{line:3,column:1},end:{line:3,column:57}}¿ ¿ ¿ ¿ ASTNode¿ 
7¿ VariableDeclarator¿ ¿ =¿ [189,240]¿ {start:{line:3,column:5},end:{line:3,column:56}}¿ ¿ ¿ ¿ ASTNode¿ 
8¿ Identifier¿ ¿ myObject¿ [189,197]¿ {start:{line:3,column:5},end:{line:3,column:13}}¿ ¿ ¿ ¿ ASTNode¿ 
9¿ LogicalExpression¿ ¿ ||¿ [200,240]¿ {start:{line:3,column:16},end:{line:3,column:56}}¿ ¿ ¿ ¿ ASTNode¿ 
10¿ MemberExpression¿ ¿ ¿ [200,215]¿ {start:{line:3,column:16},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
11¿ Identifier¿ ¿ window¿ [200,206]¿ {start:{line:3,column:16},end:{line:3,column:22}}¿ ¿ ¿ ¿ ASTNode¿ 
12¿ Identifier¿ ¿ myObject¿ [207,215]¿ {start:{line:3,column:23},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
13¿ ObjectExpression¿ ¿ ¿ [219,240]¿ {start:{line:3,column:35},end:{line:3,column:56}}¿ ¿ ¿ ¿ ASTNode¿ 
14¿ Property¿ init¿ ¿ [221,238]¿ {start:{line:3,column:37},end:{line:3,column:54}}¿ ¿ ¿ ¿ ASTNode¿ 
15¿ Identifier¿ ¿ domain¿ [221,227]¿ {start:{line:3,column:37},end:{line:3,column:43}}¿ ¿ ¿ ¿ ASTNode¿ 
16¿ Identifier¿ ¿ my_domain¿ [229,238]¿ {start:{line:3,column:45},end:{line:3,column:54}}¿ ¿ ¿ ¿ ASTNode¿ 
17¿ VariableDeclaration¿ var¿ ¿ [243,276]¿ {start:{line:4,column:1},end:{line:4,column:34}}¿ ¿ ¿ ¿ ASTNode¿ 
18¿ VariableDeclarator¿ ¿ =¿ [247,275]¿ {start:{line:4,column:5},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
19¿ Identifier¿ ¿ new_domain¿ [247,257]¿ {start:{line:4,column:5},end:{line:4,column:15}}¿ ¿ ¿ ¿ ASTNode¿ 
20¿ MemberExpression¿ ¿ ¿ [260,275]¿ {start:{line:4,column:18},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
21¿ Identifier¿ ¿ myObject¿ [260,268]¿ {start:{line:4,column:18},end:{line:4,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
22¿ Identifier¿ ¿ domain¿ [269,275]¿ {start:{line:4,column:27},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
23¿ ExpressionStatement¿ ¿ ¿ [278,307]¿ {start:{line:5,column:1},end:{line:5,column:30}}¿ ¿ ¿ ¿ ASTNode¿ 
24¿ AssignmentExpression¿ ¿ =¿ [278,306]¿ {start:{line:5,column:1},end:{line:5,column:29}}¿ ¿ ¿ ¿ ASTNode¿ 
25¿ MemberExpression¿ ¿ ¿ [278,293]¿ {start:{line:5,column:1},end:{line:5,column:16}}¿ ¿ ¿ ¿ ASTNode¿ 
26¿ Identifier¿ ¿ document¿ [278,286]¿ {start:{line:5,column:1},end:{line:5,column:9}}¿ ¿ ¿ ¿ ASTNode¿ 
27¿ Identifier¿ ¿ domain¿ [287,293]¿ {start:{line:5,column:10},end:{line:5,column:16}}¿ ¿ ¿ ¿ ASTNode¿ 
28¿ Identifier¿ ¿ new_domain¿ [296,306]¿ {start:{line:5,column:19},end:{line:5,column:29}}¿ ¿ ¿ ¿ ASTNode¿ 
29¿ EmptyStatement¿ ¿ ¿ [309,310]¿ {start:{line:6,column:1},end:{line:6,column:2}}¿ ¿ ¿ ¿ ASTNode¿ 
30¿ ExpressionStatement¿ ¿ ¿ [312,340]¿ {start:{line:8,column:0},end:{line:8,column:28}}¿ ¿ ¿ ¿ ASTNode¿ 
31¿ CallExpression¿ ¿ ¿ [312,339]¿ {start:{line:8,column:0},end:{line:8,column:27}}¿ ¿ ¿ ¿ ASTNode¿ 
32¿ Identifier¿ ¿ set_domain¿ [312,322]¿ {start:{line:8,column:0},end:{line:8,column:10}}¿ ¿ ¿ ¿ ASTNode¿ 
33¿ Literal¿ ¿ ¿ [323,338]¿ {start:{line:8,column:11},end:{line:8,column:26}}¿ my_domain.com¿ 'my_domain.com'¿ ¿ ASTNode¿ 
