Id:ID¿ Type¿ Kind¿ Code¿ Range¿ Location¿ Value¿ Raw¿ Async¿ Label:LABEL¿ SemanticType
34¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
35¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
1¿ Program¿ ¿ ¿ [165,324]¿ {start:{line:2,column:0},end:{line:6,column:5}}¿ ¿ ¿ ¿ ASTNode¿ 
2¿ ExpressionStatement¿ ¿ ¿ [165,324]¿ {start:{line:2,column:0},end:{line:6,column:5}}¿ ¿ ¿ ¿ ASTNode¿ 
3¿ CallExpression¿ ¿ ¿ [165,323]¿ {start:{line:2,column:0},end:{line:6,column:4}}¿ ¿ ¿ ¿ ASTNode¿ 
4¿ FunctionExpression¿ ¿ ¿ [166,320]¿ {start:{line:2,column:1},end:{line:6,column:1}}¿ ¿ ¿ false¿ ASTNode¿ 
5¿ BlockStatement¿ ¿ ¿ [177,320]¿ {start:{line:2,column:12},end:{line:6,column:1}}¿ ¿ ¿ ¿ ASTNode¿ 
6¿ VariableDeclaration¿ let¿ ¿ [183,211]¿ {start:{line:3,column:4},end:{line:3,column:32}}¿ ¿ ¿ ¿ ASTNode¿ 
7¿ VariableDeclarator¿ ¿ =¿ [187,210]¿ {start:{line:3,column:8},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
8¿ Identifier¿ ¿ myObject¿ [187,195]¿ {start:{line:3,column:8},end:{line:3,column:16}}¿ ¿ ¿ ¿ ASTNode¿ 
9¿ MemberExpression¿ ¿ ¿ [198,210]¿ {start:{line:3,column:19},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
10¿ MemberExpression¿ ¿ ¿ [198,208]¿ {start:{line:3,column:19},end:{line:3,column:29}}¿ ¿ ¿ ¿ ASTNode¿ 
11¿ MemberExpression¿ ¿ ¿ [198,206]¿ {start:{line:3,column:19},end:{line:3,column:27}}¿ ¿ ¿ ¿ ASTNode¿ 
12¿ Identifier¿ ¿ window¿ [198,204]¿ {start:{line:3,column:19},end:{line:3,column:25}}¿ ¿ ¿ ¿ ASTNode¿ 
13¿ Identifier¿ ¿ a¿ [205,206]¿ {start:{line:3,column:26},end:{line:3,column:27}}¿ ¿ ¿ ¿ ASTNode¿ 
14¿ Identifier¿ ¿ b¿ [207,208]¿ {start:{line:3,column:28},end:{line:3,column:29}}¿ ¿ ¿ ¿ ASTNode¿ 
15¿ Identifier¿ ¿ c¿ [209,210]¿ {start:{line:3,column:30},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
16¿ VariableDeclaration¿ let¿ ¿ [216,248]¿ {start:{line:4,column:4},end:{line:4,column:36}}¿ ¿ ¿ ¿ ASTNode¿ 
17¿ VariableDeclarator¿ ¿ =¿ [220,247]¿ {start:{line:4,column:8},end:{line:4,column:35}}¿ ¿ ¿ ¿ ASTNode¿ 
18¿ Identifier¿ ¿ wrapper¿ [220,227]¿ {start:{line:4,column:8},end:{line:4,column:15}}¿ ¿ ¿ ¿ ASTNode¿ 
19¿ ObjectExpression¿ ¿ ¿ [230,247]¿ {start:{line:4,column:18},end:{line:4,column:35}}¿ ¿ ¿ ¿ ASTNode¿ 
20¿ Property¿ init¿ ¿ [232,245]¿ {start:{line:4,column:20},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
21¿ Identifier¿ ¿ obj¿ [232,235]¿ {start:{line:4,column:20},end:{line:4,column:23}}¿ ¿ ¿ ¿ ASTNode¿ 
22¿ Identifier¿ ¿ myObject¿ [237,245]¿ {start:{line:4,column:25},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
23¿ ExpressionStatement¿ ¿ ¿ [253,318]¿ {start:{line:5,column:4},end:{line:5,column:69}}¿ ¿ ¿ ¿ ASTNode¿ 
24¿ CallExpression¿ ¿ ¿ [253,317]¿ {start:{line:5,column:4},end:{line:5,column:68}}¿ ¿ ¿ ¿ ASTNode¿ 
25¿ MemberExpression¿ ¿ ¿ [253,275]¿ {start:{line:5,column:4},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
26¿ Identifier¿ ¿ sessionStorage¿ [253,267]¿ {start:{line:5,column:4},end:{line:5,column:18}}¿ ¿ ¿ ¿ ASTNode¿ 
27¿ Identifier¿ ¿ setItem¿ [268,275]¿ {start:{line:5,column:19},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
28¿ Literal¿ ¿ ¿ [276,291]¿ {start:{line:5,column:27},end:{line:5,column:42}}¿ hardcoded_key¿ 'hardcoded_key'¿ ¿ ASTNode¿ 
29¿ MemberExpression¿ ¿ ¿ [293,316]¿ {start:{line:5,column:44},end:{line:5,column:67}}¿ ¿ ¿ ¿ ASTNode¿ 
30¿ MemberExpression¿ ¿ ¿ [293,304]¿ {start:{line:5,column:44},end:{line:5,column:55}}¿ ¿ ¿ ¿ ASTNode¿ 
31¿ Identifier¿ ¿ wrapper¿ [293,300]¿ {start:{line:5,column:44},end:{line:5,column:51}}¿ ¿ ¿ ¿ ASTNode¿ 
32¿ Identifier¿ ¿ obj¿ [301,304]¿ {start:{line:5,column:52},end:{line:5,column:55}}¿ ¿ ¿ ¿ ASTNode¿ 
33¿ Identifier¿ ¿ setting_val¿ [305,316]¿ {start:{line:5,column:56},end:{line:5,column:67}}¿ ¿ ¿ ¿ ASTNode¿ 
