Id:ID¿ Type¿ Kind¿ Code¿ Range¿ Location¿ Value¿ Raw¿ Async¿ Label:LABEL¿ SemanticType
35¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
36¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
1¿ Program¿ ¿ ¿ [163,359]¿ {start:{line:2,column:0},end:{line:6,column:5}}¿ ¿ ¿ ¿ ASTNode¿ 
2¿ ExpressionStatement¿ ¿ ¿ [163,359]¿ {start:{line:2,column:0},end:{line:6,column:5}}¿ ¿ ¿ ¿ ASTNode¿ 
3¿ CallExpression¿ ¿ ¿ [163,358]¿ {start:{line:2,column:0},end:{line:6,column:4}}¿ ¿ ¿ ¿ ASTNode¿ 
4¿ FunctionExpression¿ ¿ ¿ [164,355]¿ {start:{line:2,column:1},end:{line:6,column:1}}¿ ¿ ¿ false¿ ASTNode¿ 
5¿ BlockStatement¿ ¿ ¿ [175,355]¿ {start:{line:2,column:12},end:{line:6,column:1}}¿ ¿ ¿ ¿ ASTNode¿ 
6¿ VariableDeclaration¿ let¿ ¿ [181,246]¿ {start:{line:3,column:4},end:{line:3,column:69}}¿ ¿ ¿ ¿ ASTNode¿ 
7¿ VariableDeclarator¿ ¿ =¿ [185,245]¿ {start:{line:3,column:8},end:{line:3,column:68}}¿ ¿ ¿ ¿ ASTNode¿ 
8¿ Identifier¿ ¿ myObject¿ [185,193]¿ {start:{line:3,column:8},end:{line:3,column:16}}¿ ¿ ¿ ¿ ASTNode¿ 
9¿ LogicalExpression¿ ¿ ||¿ [196,245]¿ {start:{line:3,column:19},end:{line:3,column:68}}¿ ¿ ¿ ¿ ASTNode¿ 
10¿ MemberExpression¿ ¿ ¿ [196,211]¿ {start:{line:3,column:19},end:{line:3,column:34}}¿ ¿ ¿ ¿ ASTNode¿ 
11¿ Identifier¿ ¿ window¿ [196,202]¿ {start:{line:3,column:19},end:{line:3,column:25}}¿ ¿ ¿ ¿ ASTNode¿ 
12¿ Identifier¿ ¿ myObject¿ [203,211]¿ {start:{line:3,column:26},end:{line:3,column:34}}¿ ¿ ¿ ¿ ASTNode¿ 
13¿ ObjectExpression¿ ¿ ¿ [215,245]¿ {start:{line:3,column:38},end:{line:3,column:68}}¿ ¿ ¿ ¿ ASTNode¿ 
14¿ Property¿ init¿ ¿ [217,243]¿ {start:{line:3,column:40},end:{line:3,column:66}}¿ ¿ ¿ ¿ ASTNode¿ 
15¿ Identifier¿ ¿ setting_val¿ [217,228]¿ {start:{line:3,column:40},end:{line:3,column:51}}¿ ¿ ¿ ¿ ASTNode¿ 
16¿ Literal¿ ¿ ¿ [230,243]¿ {start:{line:3,column:53},end:{line:3,column:66}}¿ legit_value¿ 'legit_value'¿ ¿ ASTNode¿ 
17¿ VariableDeclaration¿ let¿ ¿ [251,283]¿ {start:{line:4,column:4},end:{line:4,column:36}}¿ ¿ ¿ ¿ ASTNode¿ 
18¿ VariableDeclarator¿ ¿ =¿ [255,282]¿ {start:{line:4,column:8},end:{line:4,column:35}}¿ ¿ ¿ ¿ ASTNode¿ 
19¿ Identifier¿ ¿ wrapper¿ [255,262]¿ {start:{line:4,column:8},end:{line:4,column:15}}¿ ¿ ¿ ¿ ASTNode¿ 
20¿ ObjectExpression¿ ¿ ¿ [265,282]¿ {start:{line:4,column:18},end:{line:4,column:35}}¿ ¿ ¿ ¿ ASTNode¿ 
21¿ Property¿ init¿ ¿ [267,280]¿ {start:{line:4,column:20},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
22¿ Identifier¿ ¿ obj¿ [267,270]¿ {start:{line:4,column:20},end:{line:4,column:23}}¿ ¿ ¿ ¿ ASTNode¿ 
23¿ Identifier¿ ¿ myObject¿ [272,280]¿ {start:{line:4,column:25},end:{line:4,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
24¿ ExpressionStatement¿ ¿ ¿ [288,353]¿ {start:{line:5,column:4},end:{line:5,column:69}}¿ ¿ ¿ ¿ ASTNode¿ 
25¿ CallExpression¿ ¿ ¿ [288,352]¿ {start:{line:5,column:4},end:{line:5,column:68}}¿ ¿ ¿ ¿ ASTNode¿ 
26¿ MemberExpression¿ ¿ ¿ [288,310]¿ {start:{line:5,column:4},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
27¿ Identifier¿ ¿ sessionStorage¿ [288,302]¿ {start:{line:5,column:4},end:{line:5,column:18}}¿ ¿ ¿ ¿ ASTNode¿ 
28¿ Identifier¿ ¿ setItem¿ [303,310]¿ {start:{line:5,column:19},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
29¿ Literal¿ ¿ ¿ [311,326]¿ {start:{line:5,column:27},end:{line:5,column:42}}¿ hardcoded_key¿ 'hardcoded_key'¿ ¿ ASTNode¿ 
30¿ MemberExpression¿ ¿ ¿ [328,351]¿ {start:{line:5,column:44},end:{line:5,column:67}}¿ ¿ ¿ ¿ ASTNode¿ 
31¿ MemberExpression¿ ¿ ¿ [328,339]¿ {start:{line:5,column:44},end:{line:5,column:55}}¿ ¿ ¿ ¿ ASTNode¿ 
32¿ Identifier¿ ¿ wrapper¿ [328,335]¿ {start:{line:5,column:44},end:{line:5,column:51}}¿ ¿ ¿ ¿ ASTNode¿ 
33¿ Identifier¿ ¿ obj¿ [336,339]¿ {start:{line:5,column:52},end:{line:5,column:55}}¿ ¿ ¿ ¿ ASTNode¿ 
34¿ Identifier¿ ¿ setting_val¿ [340,351]¿ {start:{line:5,column:56},end:{line:5,column:67}}¿ ¿ ¿ ¿ ASTNode¿ 
