Id:ID¿ Type¿ Kind¿ Code¿ Range¿ Location¿ Value¿ Raw¿ Async¿ Label:LABEL¿ SemanticType
44¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
45¿ exit¿ ¿ ¿ ¿ ¿ ¿ ¿ ¿ ASTNode¿ 
1¿ Program¿ ¿ ¿ [158,349]¿ {start:{line:2,column:0},end:{line:7,column:2}}¿ ¿ ¿ ¿ ASTNode¿ 
2¿ ExpressionStatement¿ ¿ ¿ [158,349]¿ {start:{line:2,column:0},end:{line:7,column:2}}¿ ¿ ¿ ¿ ASTNode¿ 
3¿ AssignmentExpression¿ ¿ =¿ [158,348]¿ {start:{line:2,column:0},end:{line:7,column:1}}¿ ¿ ¿ ¿ ASTNode¿ 
4¿ MemberExpression¿ ¿ ¿ [158,171]¿ {start:{line:2,column:0},end:{line:2,column:13}}¿ ¿ ¿ ¿ ASTNode¿ 
5¿ Identifier¿ ¿ window¿ [158,164]¿ {start:{line:2,column:0},end:{line:2,column:6}}¿ ¿ ¿ ¿ ASTNode¿ 
6¿ Identifier¿ ¿ onload¿ [165,171]¿ {start:{line:2,column:7},end:{line:2,column:13}}¿ ¿ ¿ ¿ ASTNode¿ 
7¿ FunctionExpression¿ ¿ ¿ [174,348]¿ {start:{line:2,column:16},end:{line:7,column:1}}¿ ¿ ¿ false¿ ASTNode¿ 
8¿ BlockStatement¿ ¿ ¿ [185,348]¿ {start:{line:2,column:27},end:{line:7,column:1}}¿ ¿ ¿ ¿ ASTNode¿ 
9¿ VariableDeclaration¿ let¿ ¿ [188,234]¿ {start:{line:3,column:1},end:{line:3,column:47}}¿ ¿ ¿ ¿ ASTNode¿ 
10¿ VariableDeclarator¿ ¿ =¿ [192,233]¿ {start:{line:3,column:5},end:{line:3,column:46}}¿ ¿ ¿ ¿ ASTNode¿ 
11¿ Identifier¿ ¿ myObject¿ [192,200]¿ {start:{line:3,column:5},end:{line:3,column:13}}¿ ¿ ¿ ¿ ASTNode¿ 
12¿ LogicalExpression¿ ¿ ||¿ [203,233]¿ {start:{line:3,column:16},end:{line:3,column:46}}¿ ¿ ¿ ¿ ASTNode¿ 
13¿ MemberExpression¿ ¿ ¿ [203,218]¿ {start:{line:3,column:16},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
14¿ Identifier¿ ¿ window¿ [203,209]¿ {start:{line:3,column:16},end:{line:3,column:22}}¿ ¿ ¿ ¿ ASTNode¿ 
15¿ Identifier¿ ¿ myObject¿ [210,218]¿ {start:{line:3,column:23},end:{line:3,column:31}}¿ ¿ ¿ ¿ ASTNode¿ 
16¿ ObjectExpression¿ ¿ ¿ [222,233]¿ {start:{line:3,column:35},end:{line:3,column:46}}¿ ¿ ¿ ¿ ASTNode¿ 
17¿ Property¿ init¿ ¿ [224,231]¿ {start:{line:3,column:37},end:{line:3,column:44}}¿ ¿ ¿ ¿ ASTNode¿ 
18¿ Identifier¿ ¿ url¿ [224,227]¿ {start:{line:3,column:37},end:{line:3,column:40}}¿ ¿ ¿ ¿ ASTNode¿ 
19¿ Literal¿ ¿ ¿ [229,231]¿ {start:{line:3,column:42},end:{line:3,column:44}}¿ ¿ ¿ ¿ ASTNode¿ 
20¿ VariableDeclaration¿ let¿ ¿ [236,282]¿ {start:{line:4,column:1},end:{line:4,column:47}}¿ ¿ ¿ ¿ ASTNode¿ 
21¿ VariableDeclarator¿ ¿ =¿ [240,281]¿ {start:{line:4,column:5},end:{line:4,column:46}}¿ ¿ ¿ ¿ ASTNode¿ 
22¿ Identifier¿ ¿ script¿ [240,246]¿ {start:{line:4,column:5},end:{line:4,column:11}}¿ ¿ ¿ ¿ ASTNode¿ 
23¿ CallExpression¿ ¿ ¿ [249,281]¿ {start:{line:4,column:14},end:{line:4,column:46}}¿ ¿ ¿ ¿ ASTNode¿ 
24¿ MemberExpression¿ ¿ ¿ [249,271]¿ {start:{line:4,column:14},end:{line:4,column:36}}¿ ¿ ¿ ¿ ASTNode¿ 
25¿ Identifier¿ ¿ document¿ [249,257]¿ {start:{line:4,column:14},end:{line:4,column:22}}¿ ¿ ¿ ¿ ASTNode¿ 
26¿ Identifier¿ ¿ createElement¿ [258,271]¿ {start:{line:4,column:23},end:{line:4,column:36}}¿ ¿ ¿ ¿ ASTNode¿ 
27¿ Literal¿ ¿ ¿ [272,280]¿ {start:{line:4,column:37},end:{line:4,column:45}}¿ script¿ 'script'¿ ¿ ASTNode¿ 
28¿ ExpressionStatement¿ ¿ ¿ [284,310]¿ {start:{line:5,column:1},end:{line:5,column:27}}¿ ¿ ¿ ¿ ASTNode¿ 
29¿ AssignmentExpression¿ ¿ =¿ [284,309]¿ {start:{line:5,column:1},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
30¿ MemberExpression¿ ¿ ¿ [284,294]¿ {start:{line:5,column:1},end:{line:5,column:11}}¿ ¿ ¿ ¿ ASTNode¿ 
31¿ Identifier¿ ¿ script¿ [284,290]¿ {start:{line:5,column:1},end:{line:5,column:7}}¿ ¿ ¿ ¿ ASTNode¿ 
32¿ Identifier¿ ¿ src¿ [291,294]¿ {start:{line:5,column:8},end:{line:5,column:11}}¿ ¿ ¿ ¿ ASTNode¿ 
33¿ MemberExpression¿ ¿ ¿ [297,309]¿ {start:{line:5,column:14},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
34¿ Identifier¿ ¿ myObject¿ [297,305]¿ {start:{line:5,column:14},end:{line:5,column:22}}¿ ¿ ¿ ¿ ASTNode¿ 
35¿ Identifier¿ ¿ url¿ [306,309]¿ {start:{line:5,column:23},end:{line:5,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
36¿ ExpressionStatement¿ ¿ ¿ [312,346]¿ {start:{line:6,column:1},end:{line:6,column:35}}¿ ¿ ¿ ¿ ASTNode¿ 
37¿ CallExpression¿ ¿ ¿ [312,345]¿ {start:{line:6,column:1},end:{line:6,column:34}}¿ ¿ ¿ ¿ ASTNode¿ 
38¿ MemberExpression¿ ¿ ¿ [312,337]¿ {start:{line:6,column:1},end:{line:6,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
39¿ MemberExpression¿ ¿ ¿ [312,325]¿ {start:{line:6,column:1},end:{line:6,column:14}}¿ ¿ ¿ ¿ ASTNode¿ 
40¿ Identifier¿ ¿ document¿ [312,320]¿ {start:{line:6,column:1},end:{line:6,column:9}}¿ ¿ ¿ ¿ ASTNode¿ 
41¿ Identifier¿ ¿ body¿ [321,325]¿ {start:{line:6,column:10},end:{line:6,column:14}}¿ ¿ ¿ ¿ ASTNode¿ 
42¿ Identifier¿ ¿ appendChild¿ [326,337]¿ {start:{line:6,column:15},end:{line:6,column:26}}¿ ¿ ¿ ¿ ASTNode¿ 
43¿ Identifier¿ ¿ script¿ [338,344]¿ {start:{line:6,column:27},end:{line:6,column:33}}¿ ¿ ¿ ¿ ASTNode¿ 
